dateid,areaID,activeCases
20200915,ng,16
20200915,nm,44
20200915,po,41
20200915,sg,26
20200915,si,976
20200915,za,14
20200914,ce,151
20200914,kk,19
20200914,kp,11
20200914,kr,68
20200914,lj,278
20200914,mb,186
20200914,ms,42
20200914,ng,13
20200914,nm,44
20200914,po,33
20200914,sg,23
20200914,si,908
20200914,za,13
20200913,ce,152
20200913,kk,24
20200913,kp,10
20200913,kr,64
20200913,lj,258
20200913,mb,172
20200913,ms,42
20200913,ng,10
20200913,nm,45
20200913,po,26
20200913,sg,23
20200913,si,866
20200913,za,13
20200912,ce,142
20200912,kk,29
20200912,kp,11
20200912,kr,60
20200912,lj,250
20200912,mb,161
20200912,ms,42
20200912,ng,10
20200912,nm,45
20200912,po,26
20200912,sg,22
20200912,si,837
20200912,za,13
20200911,ce,127
20200911,kk,29
20200911,kp,11
20200911,kr,57
20200911,lj,240
20200911,mb,136
20200911,ms,40
20200911,ng,9
20200911,nm,47
20200911,po,14
20200911,sg,22
20200911,si,769
20200911,za,12
20200910,ce,112
20200910,kk,29
20200910,kp,9
20200910,kr,51
20200910,lj,218
20200910,mb,124
20200910,ms,40
20200910,ng,7
20200910,nm,44
20200910,po,11
20200910,sg,22
20200910,si,701
20200910,za,10
20200909,ce,109
20200909,kk,31
20200909,kp,10
20200909,kr,48
20200909,lj,189
20200909,mb,106
20200909,ms,37
20200909,ng,5
20200909,nm,43
20200909,po,7
20200909,sg,21
20200909,si,635
20200909,za,8
20200908,ce,104
20200908,kk,31
20200908,kp,11
20200908,kr,42
20200908,lj,173
20200908,mb,93
20200908,ms,34
20200908,ng,5
20200908,nm,38
20200908,po,6
20200908,sg,23
20200908,si,590
20200908,za,9
20200907,ce,93
20200907,kk,32
20200907,kp,13
20200907,kr,39
20200907,lj,168
20200907,mb,74
20200907,ms,35
20200907,ng,6
20200907,nm,34
20200907,po,6
20200907,sg,19
20200907,si,547
20200907,za,5
20200906,ce,96
20200906,kk,31
20200906,kp,13
20200906,kr,36
20200906,lj,159
20200906,mb,64
20200906,ms,35
20200906,ng,9
20200906,nm,28
20200906,po,5
20200906,sg,21
20200906,si,525
20200906,za,5
20200905,ce,95
20200905,kk,30
20200905,kp,13
20200905,kr,34
20200905,lj,159
20200905,mb,56
20200905,ms,33
20200905,ng,9
20200905,nm,30
20200905,po,5
20200905,sg,21
20200905,si,514
20200905,za,5
20200904,ce,85
20200904,kk,31
20200904,kp,15
20200904,kr,33
20200904,lj,154
20200904,mb,52
20200904,ms,35
20200904,ng,9
20200904,nm,32
20200904,po,5
20200904,sg,21
20200904,si,505
20200904,za,6
20200903,ce,83
20200903,kk,31
20200903,kp,16
20200903,kr,30
20200903,lj,158
20200903,mb,52
20200903,ms,33
20200903,ng,9
20200903,nm,35
20200903,po,6
20200903,sg,18
20200903,si,505
20200903,za,6
20200902,ce,80
20200902,kk,28
20200902,kp,17
20200902,kr,27
20200902,lj,155
20200902,mb,50
20200902,ms,34
20200902,ng,9
20200902,nm,38
20200902,po,6
20200902,sg,18
20200902,si,496
20200902,za,6
20200901,ce,86
20200901,kk,28
20200901,kp,16
20200901,kr,26
20200901,lj,149
20200901,mb,46
20200901,ms,29
20200901,ng,9
20200901,nm,41
20200901,po,8
20200901,sg,18
20200901,si,486
20200901,za,6
20200831,ce,83
20200831,kk,24
20200831,kp,17
20200831,kr,27
20200831,lj,144
20200831,mb,41
20200831,ms,27
20200831,ng,8
20200831,nm,45
20200831,po,8
20200831,sg,16
20200831,si,468
20200831,za,6
20200830,ce,76
20200830,kk,19
20200830,kp,16
20200830,kr,27
20200830,lj,144
20200830,mb,40
20200830,ms,23
20200830,ng,9
20200830,nm,46
20200830,po,7
20200830,sg,17
20200830,si,454
20200830,za,6
20200829,ce,77
20200829,kk,14
20200829,kp,15
20200829,kr,27
20200829,lj,139
20200829,mb,40
20200829,ms,24
20200829,ng,9
20200829,nm,49
20200829,po,7
20200829,sg,18
20200829,si,449
20200829,za,6
20200828,ce,73
20200828,kk,14
20200828,kp,16
20200828,kr,24
20200828,lj,137
20200828,mb,38
20200828,ms,22
20200828,ng,9
20200828,nm,47
20200828,po,7
20200828,sg,17
20200828,si,433
20200828,za,7
20200827,ce,76
20200827,kk,13
20200827,kp,17
20200827,kr,22
20200827,lj,135
20200827,mb,37
20200827,ms,17
20200827,ng,10
20200827,nm,47
20200827,po,6
20200827,sg,16
20200827,si,428
20200827,za,8
20200826,ce,73
20200826,kk,10
20200826,kp,15
20200826,kr,22
20200826,lj,143
20200826,mb,30
20200826,ms,17
20200826,ng,11
20200826,nm,48
20200826,po,6
20200826,sg,15
20200826,si,423
20200826,za,9
20200825,ce,69
20200825,kk,11
20200825,kp,16
20200825,kr,24
20200825,lj,144
20200825,mb,26
20200825,ms,17
20200825,ng,10
20200825,nm,51
20200825,po,6
20200825,sg,13
20200825,si,419
20200825,za,9
20200824,ce,67
20200824,kk,9
20200824,kp,14
20200824,kr,22
20200824,lj,145
20200824,mb,30
20200824,ms,13
20200824,ng,11
20200824,nm,53
20200824,po,6
20200824,sg,13
20200824,si,414
20200824,za,10
20200823,ce,65
20200823,kk,8
20200823,kp,15
20200823,kr,23
20200823,lj,150
20200823,mb,31
20200823,ms,12
20200823,ng,8
20200823,nm,52
20200823,po,6
20200823,sg,10
20200823,si,410
20200823,za,10
20200822,ce,64
20200822,kk,8
20200822,kp,15
20200822,kr,23
20200822,lj,150
20200822,mb,30
20200822,ms,12
20200822,ng,8
20200822,nm,48
20200822,po,6
20200822,sg,10
20200822,si,402
20200822,za,10
20200821,ce,61
20200821,kk,7
20200821,kp,13
20200821,kr,22
20200821,lj,140
20200821,mb,27
20200821,ms,9
20200821,ng,8
20200821,nm,44
20200821,po,6
20200821,sg,11
20200821,si,370
20200821,za,9
20200820,ce,60
20200820,kk,5
20200820,kp,11
20200820,kr,22
20200820,lj,126
20200820,mb,22
20200820,ms,9
20200820,ng,8
20200820,nm,39
20200820,po,6
20200820,sg,13
20200820,si,341
20200820,za,9
20200819,ce,55
20200819,kk,3
20200819,kp,10
20200819,kr,22
20200819,lj,116
20200819,mb,23
20200819,ms,5
20200819,ng,9
20200819,nm,33
20200819,po,6
20200819,sg,11
20200819,si,313
20200819,za,9
20200818,ce,46
20200818,kk,2
20200818,kp,10
20200818,kr,19
20200818,lj,109
20200818,mb,23
20200818,ms,5
20200818,ng,8
20200818,nm,27
20200818,po,4
20200818,sg,11
20200818,si,285
20200818,za,10
20200817,ce,50
20200817,kk,2
20200817,kp,8
20200817,kr,14
20200817,lj,104
20200817,mb,19
20200817,ms,4
20200817,ng,9
20200817,nm,23
20200817,po,5
20200817,sg,11
20200817,si,266
20200817,za,8
20200816,ce,49
20200816,kk,2
20200816,kp,8
20200816,kr,14
20200816,lj,99
20200816,mb,15
20200816,ms,2
20200816,ng,8
20200816,nm,19
20200816,po,4
20200816,sg,10
20200816,si,248
20200816,za,11
20200815,ce,48
20200815,kk,2
20200815,kp,8
20200815,kr,14
20200815,lj,93
20200815,mb,14
20200815,ms,1
20200815,ng,8
20200815,nm,16
20200815,po,4
20200815,sg,10
20200815,si,236
20200815,za,11
20200814,ce,49
20200814,kk,2
20200814,kp,7
20200814,kr,14
20200814,lj,87
20200814,mb,14
20200814,ms,1
20200814,ng,8
20200814,nm,16
20200814,po,4
20200814,sg,10
20200814,si,230
20200814,za,11
20200813,ce,42
20200813,kk,2
20200813,kp,6
20200813,kr,17
20200813,lj,80
20200813,mb,14
20200813,ms,1
20200813,ng,7
20200813,nm,14
20200813,po,4
20200813,sg,11
20200813,si,213
20200813,za,10
20200812,ce,39
20200812,kk,1
20200812,kp,6
20200812,kr,16
20200812,lj,66
20200812,mb,13
20200812,ms,1
20200812,ng,7
20200812,nm,14
20200812,po,7
20200812,sg,9
20200812,si,193
20200812,za,10
20200811,ce,44
20200811,kp,4
20200811,kr,13
20200811,lj,65
20200811,mb,12
20200811,ms,1
20200811,ng,7
20200811,nm,12
20200811,po,9
20200811,sg,7
20200811,si,188
20200811,za,10
20200810,ce,41
20200810,kp,3
20200810,kr,15
20200810,lj,55
20200810,mb,8
20200810,ms,2
20200810,ng,6
20200810,nm,11
20200810,po,10
20200810,sg,6
20200810,si,171
20200810,za,11
20200809,ce,42
20200809,kp,3
20200809,kr,16
20200809,lj,47
20200809,mb,8
20200809,ms,2
20200809,ng,5
20200809,nm,10
20200809,po,14
20200809,sg,6
20200809,si,168
20200809,za,12
20200808,ce,41
20200808,kp,3
20200808,kr,17
20200808,lj,47
20200808,mb,8
20200808,ms,2
20200808,ng,5
20200808,nm,9
20200808,po,14
20200808,sg,6
20200808,si,167
20200808,za,12
20200807,ce,42
20200807,kp,3
20200807,kr,17
20200807,lj,49
20200807,mb,8
20200807,ms,2
20200807,ng,5
20200807,nm,8
20200807,po,14
20200807,sg,5
20200807,si,181
20200807,za,25
20200806,ce,42
20200806,kk,1
20200806,kp,3
20200806,kr,20
20200806,lj,48
20200806,mb,7
20200806,ms,2
20200806,ng,6
20200806,nm,7
20200806,po,15
20200806,sg,3
20200806,si,181
20200806,za,25
20200805,ce,45
20200805,kk,3
20200805,kp,3
20200805,kr,20
20200805,lj,50
20200805,mb,6
20200805,ms,2
20200805,ng,5
20200805,nm,8
20200805,po,16
20200805,sg,3
20200805,si,190
20200805,za,27
20200804,ce,46
20200804,kk,3
20200804,kp,2
20200804,kr,23
20200804,lj,50
20200804,mb,5
20200804,ms,2
20200804,ng,6
20200804,nm,9
20200804,po,16
20200804,sg,3
20200804,si,202
20200804,za,35
20200803,ce,44
20200803,kk,3
20200803,kp,2
20200803,kr,23
20200803,lj,55
20200803,mb,4
20200803,ms,3
20200803,ng,5
20200803,nm,10
20200803,po,16
20200803,sg,5
20200803,si,213
20200803,za,42
20200802,ce,42
20200802,kk,3
20200802,kp,2
20200802,kr,25
20200802,lj,56
20200802,mb,4
20200802,ms,5
20200802,ng,6
20200802,nm,11
20200802,po,18
20200802,sg,5
20200802,si,228
20200802,za,50
20200801,ce,42
20200801,kk,3
20200801,kp,2
20200801,kr,25
20200801,lj,58
20200801,mb,4
20200801,ms,5
20200801,ng,8
20200801,nm,11
20200801,po,18
20200801,sg,4
20200801,si,234
20200801,za,52
20200731,ce,39
20200731,kk,3
20200731,kp,2
20200731,kr,24
20200731,lj,56
20200731,mb,4
20200731,ms,8
20200731,ng,8
20200731,nm,11
20200731,po,18
20200731,sg,4
20200731,si,231
20200731,za,52
20200730,ce,40
20200730,kk,5
20200730,kp,2
20200730,kr,25
20200730,lj,57
20200730,mb,3
20200730,ms,11
20200730,ng,8
20200730,nm,11
20200730,po,19
20200730,sg,3
20200730,si,240
20200730,za,55
20200729,ce,38
20200729,kk,6
20200729,kp,3
20200729,kr,25
20200729,lj,58
20200729,mb,4
20200729,ms,10
20200729,ng,7
20200729,nm,9
20200729,po,17
20200729,sg,3
20200729,si,242
20200729,za,61
20200728,ce,33
20200728,kk,7
20200728,kp,2
20200728,kr,26
20200728,lj,53
20200728,mb,4
20200728,ms,11
20200728,ng,8
20200728,nm,7
20200728,po,14
20200728,sg,4
20200728,si,237
20200728,za,67
20200727,ce,39
20200727,kk,7
20200727,kp,3
20200727,kr,26
20200727,lj,52
20200727,mb,5
20200727,ms,11
20200727,ng,7
20200727,nm,7
20200727,po,13
20200727,sg,4
20200727,si,242
20200727,za,67
20200726,ce,37
20200726,kk,7
20200726,kp,2
20200726,kr,25
20200726,lj,51
20200726,mb,4
20200726,ms,13
20200726,ng,8
20200726,nm,8
20200726,po,9
20200726,sg,4
20200726,si,238
20200726,za,69
20200725,ce,39
20200725,kk,7
20200725,kp,2
20200725,kr,24
20200725,lj,49
20200725,mb,5
20200725,ms,15
20200725,ng,8
20200725,nm,8
20200725,po,9
20200725,sg,4
20200725,si,241
20200725,za,70
20200724,ce,38
20200724,kk,7
20200724,kp,2
20200724,kr,29
20200724,lj,48
20200724,mb,5
20200724,ms,21
20200724,ng,10
20200724,nm,9
20200724,po,9
20200724,sg,4
20200724,si,240
20200724,za,57
20200723,ce,42
20200723,kk,6
20200723,kp,4
20200723,kr,27
20200723,lj,49
20200723,mb,6
20200723,ms,23
20200723,ng,10
20200723,nm,10
20200723,po,11
20200723,sg,8
20200723,si,260
20200723,za,62
20200722,ce,38
20200722,kk,5
20200722,kp,5
20200722,kr,28
20200722,lj,47
20200722,mb,6
20200722,ms,24
20200722,ng,11
20200722,nm,9
20200722,po,10
20200722,sg,10
20200722,si,258
20200722,za,62
20200721,ce,36
20200721,kk,5
20200721,kp,6
20200721,kr,24
20200721,lj,43
20200721,mb,7
20200721,ms,24
20200721,ng,11
20200721,nm,9
20200721,po,12
20200721,sg,10
20200721,si,244
20200721,za,54
20200720,ce,31
20200720,kk,7
20200720,kp,10
20200720,kr,22
20200720,lj,39
20200720,mb,11
20200720,ms,24
20200720,ng,13
20200720,nm,11
20200720,po,11
20200720,sg,10
20200720,si,239
20200720,za,47
20200719,ce,30
20200719,kk,7
20200719,kp,10
20200719,kr,19
20200719,lj,38
20200719,mb,17
20200719,ms,22
20200719,ng,14
20200719,nm,11
20200719,po,18
20200719,sg,12
20200719,si,238
20200719,za,37
20200718,ce,30
20200718,kk,7
20200718,kp,10
20200718,kr,19
20200718,lj,39
20200718,mb,19
20200718,ms,22
20200718,ng,23
20200718,nm,11
20200718,po,18
20200718,sg,12
20200718,si,247
20200718,za,35
20200717,ce,30
20200717,kk,7
20200717,kp,11
20200717,kr,17
20200717,lj,44
20200717,mb,24
20200717,ms,19
20200717,ng,29
20200717,nm,11
20200717,po,19
20200717,sg,15
20200717,si,262
20200717,za,34
20200716,ce,30
20200716,kk,5
20200716,kp,12
20200716,kr,15
20200716,lj,48
20200716,mb,27
20200716,ms,20
20200716,ng,31
20200716,nm,10
20200716,po,20
20200716,sg,18
20200716,si,268
20200716,za,30
20200715,ce,28
20200715,kk,5
20200715,kp,12
20200715,kr,14
20200715,lj,49
20200715,mb,29
20200715,ms,21
20200715,ng,32
20200715,nm,9
20200715,po,20
20200715,sg,20
20200715,si,265
20200715,za,24
20200714,ce,27
20200714,kk,4
20200714,kp,13
20200714,kr,13
20200714,lj,52
20200714,mb,30
20200714,ms,20
20200714,ng,30
20200714,nm,9
20200714,po,22
20200714,sg,28
20200714,si,267
20200714,za,17
20200713,ce,19
20200713,kk,5
20200713,kp,13
20200713,kr,12
20200713,lj,56
20200713,mb,31
20200713,ms,19
20200713,ng,31
20200713,nm,8
20200713,po,22
20200713,sg,28
20200713,si,261
20200713,za,15
20200712,ce,18
20200712,kk,5
20200712,kp,13
20200712,kr,11
20200712,lj,61
20200712,mb,37
20200712,ms,17
20200712,ng,30
20200712,nm,8
20200712,po,22
20200712,sg,28
20200712,si,266
20200712,za,12
20200711,ce,16
20200711,kk,5
20200711,kp,13
20200711,kr,11
20200711,lj,60
20200711,mb,36
20200711,ms,15
20200711,ng,30
20200711,nm,8
20200711,po,22
20200711,sg,31
20200711,si,262
20200711,za,11
20200710,ce,16
20200710,kk,5
20200710,kp,16
20200710,kr,7
20200710,lj,61
20200710,mb,37
20200710,ms,9
20200710,ng,29
20200710,nm,7
20200710,po,22
20200710,sg,32
20200710,si,256
20200710,za,11
20200709,ce,8
20200709,kk,5
20200709,kp,18
20200709,kr,6
20200709,lj,61
20200709,mb,36
20200709,ms,7
20200709,ng,28
20200709,nm,9
20200709,po,20
20200709,sg,28
20200709,si,236
20200709,za,7
20200708,ce,7
20200708,kk,4
20200708,kp,17
20200708,kr,8
20200708,lj,62
20200708,mb,35
20200708,ms,7
20200708,ng,28
20200708,nm,9
20200708,po,20
20200708,sg,26
20200708,si,230
20200708,za,5
20200707,ce,7
20200707,kk,4
20200707,kp,17
20200707,kr,10
20200707,lj,60
20200707,mb,35
20200707,ms,7
20200707,ng,27
20200707,nm,8
20200707,po,17
20200707,sg,26
20200707,si,223
20200707,za,3
20200706,ce,8
20200706,kk,2
20200706,kp,15
20200706,kr,9
20200706,lj,57
20200706,mb,31
20200706,ms,6
20200706,ng,25
20200706,nm,5
20200706,po,17
20200706,sg,24
20200706,si,205
20200706,za,3
20200705,ce,9
20200705,kk,2
20200705,kp,16
20200705,kr,9
20200705,lj,57
20200705,mb,25
20200705,ms,7
20200705,ng,23
20200705,nm,5
20200705,po,14
20200705,sg,22
20200705,si,195
20200705,za,2
20200704,ce,9
20200704,kk,2
20200704,kp,16
20200704,kr,9
20200704,lj,55
20200704,mb,23
20200704,ms,7
20200704,ng,12
20200704,nm,5
20200704,po,14
20200704,sg,22
20200704,si,180
20200704,za,2
20200703,ce,10
20200703,kk,2
20200703,kp,15
20200703,kr,9
20200703,lj,50
20200703,mb,18
20200703,ms,7
20200703,ng,6
20200703,nm,5
20200703,po,13
20200703,sg,19
20200703,si,160
20200703,za,2
20200702,ce,7
20200702,kk,2
20200702,kp,17
20200702,kr,7
20200702,lj,43
20200702,mb,15
20200702,ms,3
20200702,ng,4
20200702,nm,5
20200702,po,11
20200702,sg,16
20200702,si,136
20200702,za,2
20200701,ce,7
20200701,kk,1
20200701,kp,17
20200701,kr,7
20200701,lj,39
20200701,mb,12
20200701,ms,2
20200701,ng,3
20200701,nm,5
20200701,po,10
20200701,sg,14
20200701,si,122
20200701,za,1
20200630,ce,7
20200630,kk,2
20200630,kp,17
20200630,kr,7
20200630,lj,35
20200630,mb,10
20200630,ms,2
20200630,ng,3
20200630,nm,5
20200630,po,8
20200630,sg,5
20200630,si,109
20200630,za,1
20200629,ce,7
20200629,kk,1
20200629,kp,16
20200629,kr,8
20200629,lj,31
20200629,mb,8
20200629,ms,2
20200629,ng,2
20200629,nm,5
20200629,po,8
20200629,sg,4
20200629,si,100
20200629,za,1
20200628,ce,7
20200628,kk,2
20200628,kp,17
20200628,kr,8
20200628,lj,25
20200628,mb,2
20200628,ms,2
20200628,ng,2
20200628,nm,4
20200628,po,9
20200628,sg,4
20200628,si,88
20200628,za,1
20200627,ce,7
20200627,kk,2
20200627,kp,17
20200627,kr,9
20200627,lj,24
20200627,mb,2
20200627,ms,2
20200627,ng,2
20200627,nm,4
20200627,po,9
20200627,sg,1
20200627,si,85
20200627,za,1
20200626,ce,7
20200626,kk,2
20200626,kp,14
20200626,kr,9
20200626,lj,22
20200626,mb,1
20200626,ms,2
20200626,ng,3
20200626,nm,4
20200626,po,9
20200626,si,79
20200626,za,1
20200625,ce,6
20200625,kk,2
20200625,kp,10
20200625,kr,9
20200625,lj,19
20200625,mb,2
20200625,ms,2
20200625,ng,4
20200625,nm,1
20200625,po,7
20200625,si,67
20200624,ce,5
20200624,kk,2
20200624,kp,12
20200624,kr,6
20200624,lj,14
20200624,mb,2
20200624,ms,1
20200624,ng,3
20200624,nm,1
20200624,po,7
20200624,si,58
20200623,ce,4
20200623,kk,2
20200623,kp,11
20200623,kr,4
20200623,lj,13
20200623,mb,1
20200623,ms,1
20200623,ng,3
20200623,nm,1
20200623,po,7
20200623,si,52
20200622,ce,2
20200622,kk,2
20200622,kp,9
20200622,kr,5
20200622,lj,13
20200622,mb,1
20200622,ms,1
20200622,ng,3
20200622,nm,1
20200622,po,7
20200622,si,48
20200621,ce,1
20200621,kk,2
20200621,kp,8
20200621,kr,6
20200621,lj,11
20200621,mb,1
20200621,ng,3
20200621,po,1
20200621,si,36
20200620,ce,1
20200620,kk,2
20200620,kp,8
20200620,kr,6
20200620,lj,10
20200620,mb,1
20200620,ng,3
20200620,po,1
20200620,si,35
20200619,kk,2
20200619,kp,8
20200619,kr,7
20200619,lj,10
20200619,mb,1
20200619,ng,3
20200619,po,1
20200619,si,35
20200618,kk,2
20200618,kp,5
20200618,kr,11
20200618,lj,8
20200618,mb,1
20200618,ng,3
20200618,po,1
20200618,si,34
20200617,kk,2
20200617,kp,4
20200617,kr,12
20200617,lj,8
20200617,mb,1
20200617,ng,3
20200617,po,1
20200617,si,34
20200616,kk,1
20200616,kp,3
20200616,kr,12
20200616,lj,5
20200616,mb,1
20200616,ng,3
20200616,po,1
20200616,si,26
20200615,kk,1
20200615,kp,3
20200615,kr,10
20200615,lj,3
20200615,mb,3
20200615,ng,3
20200615,po,1
20200615,si,24
20200614,kp,2
20200614,kr,10
20200614,lj,4
20200614,mb,4
20200614,ng,3
20200614,si,23
20200613,kp,2
20200613,kr,9
20200613,lj,4
20200613,mb,4
20200613,ng,3
20200613,si,22
20200612,kp,2
20200612,kr,8
20200612,lj,4
20200612,mb,4
20200612,ng,1
20200612,si,19
20200611,kp,2
20200611,kr,8
20200611,lj,4
20200611,mb,3
20200611,si,17
20200610,kr,8
20200610,lj,4
20200610,mb,3
20200610,si,15
20200609,kk,1
20200609,kr,8
20200609,lj,5
20200609,mb,3
20200609,si,17
20200608,kk,1
20200608,kr,7
20200608,lj,5
20200608,mb,3
20200608,si,17
20200607,kk,1
20200607,kr,6
20200607,lj,5
20200607,mb,3
20200607,si,16
20200606,kk,1
20200606,kr,6
20200606,lj,5
20200606,mb,3
20200606,si,17
20200605,kk,1
20200605,kr,5
20200605,lj,5
20200605,mb,3
20200605,si,16
20200604,kk,1
20200604,kr,1
20200604,lj,4
20200604,mb,3
20200604,si,11
20200603,kk,1
20200603,lj,3
20200603,mb,3
20200603,si,9
20200602,kk,1
20200602,lj,3
20200602,mb,3
20200602,si,9
20200601,kk,1
20200601,lj,3
20200601,mb,1
20200601,nm,1
20200601,si,8
20200531,kk,1
20200531,lj,3
20200531,nm,1
20200531,si,7
20200530,kk,1
20200530,lj,3
20200530,nm,1
20200530,si,7
20200529,ce,1
20200529,kk,1
20200529,lj,3
20200529,nm,1
20200529,si,8
20200528,ce,1
20200528,kk,1
20200528,lj,3
20200528,nm,1
20200528,si,8
20200527,ce,1
20200527,kk,1
20200527,lj,3
20200527,nm,1
20200527,si,9
20200526,ce,1
20200526,lj,2
20200526,ng,1
20200526,nm,1
20200526,si,8
20200525,ce,1
20200525,lj,1
20200525,mb,1
20200525,ng,1
20200525,nm,2
20200525,si,8
20200524,ce,2
20200524,lj,1
20200524,mb,1
20200524,ng,1
20200524,nm,2
20200524,si,9
20200523,ce,2
20200523,lj,4
20200523,mb,1
20200523,ng,1
20200523,nm,2
20200523,si,11
20200522,ce,3
20200522,lj,5
20200522,mb,1
20200522,ng,1
20200522,nm,3
20200522,si,14
20200521,ce,3
20200521,kr,1
20200521,lj,6
20200521,mb,1
20200521,ng,1
20200521,nm,3
20200521,sg,1
20200521,si,18
20200521,za,1
20200520,ce,3
20200520,kr,2
20200520,lj,6
20200520,mb,1
20200520,ng,1
20200520,nm,3
20200520,sg,1
20200520,si,19
20200520,za,1
20200519,ce,4
20200519,kr,2
20200519,lj,6
20200519,mb,1
20200519,ng,1
20200519,nm,3
20200519,sg,1
20200519,si,20
20200519,za,1
20200518,ce,4
20200518,kr,2
20200518,lj,6
20200518,mb,1
20200518,ms,2
20200518,ng,1
20200518,nm,3
20200518,sg,1
20200518,si,22
20200518,za,1
20200517,ce,5
20200517,kr,2
20200517,lj,5
20200517,mb,1
20200517,ms,7
20200517,ng,1
20200517,nm,3
20200517,sg,1
20200517,si,27
20200517,za,1
20200516,ce,5
20200516,kr,2
20200516,lj,5
20200516,mb,1
20200516,ms,7
20200516,ng,1
20200516,nm,3
20200516,sg,1
20200516,si,27
20200516,za,1
20200515,ce,4
20200515,kr,2
20200515,lj,5
20200515,mb,1
20200515,ms,7
20200515,ng,1
20200515,nm,3
20200515,sg,1
20200515,si,26
20200515,za,1
20200514,ce,5
20200514,kr,2
20200514,lj,5
20200514,mb,2
20200514,ms,9
20200514,ng,1
20200514,nm,4
20200514,sg,1
20200514,si,31
20200514,za,1
20200513,ce,5
20200513,kr,2
20200513,lj,6
20200513,mb,3
20200513,ms,12
20200513,ng,1
20200513,nm,4
20200513,sg,1
20200513,si,35
20200513,za,1
20200512,ce,7
20200512,kr,2
20200512,lj,7
20200512,mb,6
20200512,ms,15
20200512,nm,5
20200512,sg,1
20200512,si,45
20200512,za,2
20200511,ce,7
20200511,kr,2
20200511,lj,8
20200511,mb,5
20200511,ms,21
20200511,nm,5
20200511,sg,2
20200511,si,52
20200511,za,2
20200510,ce,10
20200510,kr,3
20200510,lj,8
20200510,mb,5
20200510,ms,22
20200510,nm,5
20200510,sg,2
20200510,si,57
20200510,za,2
20200509,ce,11
20200509,kr,4
20200509,lj,5
20200509,mb,7
20200509,ms,23
20200509,nm,6
20200509,sg,2
20200509,si,60
20200509,za,2
20200508,ce,10
20200508,kr,4
20200508,lj,9
20200508,mb,7
20200508,ms,26
20200508,nm,5
20200508,sg,2
20200508,si,65
20200508,za,2
20200507,ce,10
20200507,kr,6
20200507,lj,10
20200507,mb,10
20200507,ms,30
20200507,ng,1
20200507,nm,5
20200507,sg,1
20200507,si,76
20200507,za,3
20200506,ce,10
20200506,kr,6
20200506,lj,10
20200506,mb,12
20200506,ms,33
20200506,ng,1
20200506,nm,6
20200506,sg,1
20200506,si,82
20200506,za,3
20200505,ce,9
20200505,kr,8
20200505,lj,17
20200505,mb,13
20200505,ms,34
20200505,ng,1
20200505,nm,8
20200505,sg,1
20200505,si,94
20200505,za,3
20200504,ce,10
20200504,kr,8
20200504,lj,18
20200504,mb,14
20200504,ms,35
20200504,ng,1
20200504,nm,9
20200504,sg,1
20200504,si,100
20200504,za,4
20200503,ce,12
20200503,kr,8
20200503,lj,21
20200503,mb,14
20200503,ms,30
20200503,ng,1
20200503,nm,11
20200503,sg,2
20200503,si,103
20200503,za,4
20200502,ce,13
20200502,kr,8
20200502,lj,23
20200502,mb,15
20200502,ms,30
20200502,ng,1
20200502,nm,11
20200502,sg,3
20200502,si,108
20200502,za,4
20200501,ce,19
20200501,kr,9
20200501,lj,23
20200501,mb,15
20200501,ms,35
20200501,ng,1
20200501,nm,12
20200501,sg,3
20200501,si,121
20200501,za,4
20200430,ce,22
20200430,kp,1
20200430,kr,9
20200430,lj,24
20200430,mb,14
20200430,ms,36
20200430,ng,1
20200430,nm,14
20200430,sg,3
20200430,si,129
20200430,za,4
20200429,ce,39
20200429,kk,1
20200429,kp,2
20200429,kr,9
20200429,lj,26
20200429,mb,15
20200429,ms,38
20200429,ng,1
20200429,nm,19
20200429,sg,5
20200429,si,160
20200429,za,4
20200428,ce,38
20200428,kk,1
20200428,kp,2
20200428,kr,9
20200428,lj,30
20200428,mb,13
20200428,ms,44
20200428,ng,1
20200428,nm,21
20200428,sg,5
20200428,si,170
20200428,za,5
20200427,ce,41
20200427,kk,1
20200427,kp,4
20200427,kr,9
20200427,lj,34
20200427,mb,16
20200427,ms,49
20200427,ng,1
20200427,nm,20
20200427,po,1
20200427,sg,4
20200427,si,188
20200427,za,7
20200426,ce,37
20200426,kk,2
20200426,kp,4
20200426,kr,8
20200426,lj,35
20200426,mb,20
20200426,ms,48
20200426,ng,1
20200426,nm,21
20200426,po,1
20200426,sg,4
20200426,si,190
20200426,za,7
20200425,ce,37
20200425,kk,2
20200425,kp,4
20200425,kr,8
20200425,lj,39
20200425,mb,18
20200425,ms,47
20200425,ng,2
20200425,nm,20
20200425,po,1
20200425,sg,4
20200425,si,191
20200425,za,7
20200424,ce,39
20200424,kk,2
20200424,kp,4
20200424,kr,8
20200424,lj,34
20200424,mb,19
20200424,ms,54
20200424,ng,2
20200424,nm,23
20200424,po,1
20200424,sg,4
20200424,si,200
20200424,za,8
20200423,ce,44
20200423,kk,2
20200423,kp,5
20200423,kr,6
20200423,lj,39
20200423,mb,19
20200423,ms,56
20200423,ng,1
20200423,nm,28
20200423,po,2
20200423,sg,4
20200423,si,214
20200423,za,6
20200422,ce,48
20200422,kk,3
20200422,kp,5
20200422,kr,5
20200422,lj,49
20200422,mb,19
20200422,ms,65
20200422,ng,1
20200422,nm,32
20200422,po,2
20200422,sg,5
20200422,si,242
20200422,za,6
20200421,ce,55
